br	cls	clb	clsb	CLs_exp_b_med	CLs_exp_b_p1	CLs_exp_b_p2	CLs_exp_b_m1	CLs_exp_b_m2	CLb_exp_s_med	CLb_exp_s_p1	CLb_exp_s_p2	CLb_exp_s_m1	CLb_exp_s_m2
2.55e-08	0.45655684276	0.270008	0.123274	0.580136	0.3918125	0.249846153846	0.792661904762	0.943220260936	0.71305	0.327562	0.071634	0.942344	0.995108
2.56e-08	0.456323231122	0.269182	0.122834	0.578864	0.3936375	0.247736263736	0.793619047619	0.944036838066	0.713082	0.32707	0.071992	0.941676	0.99505
2.57e-08	0.454556915091	0.2697	0.122594	0.57732	0.391525	0.250989010989	0.791788095238	0.942997185981	0.714502	0.328538	0.071592	0.941854	0.995168
2.58e-08	0.448820763449	0.27009	0.121222	0.572892	0.3841375	0.251076923077	0.789885714286	0.943488360194	0.716422	0.331558	0.072798	0.942234	0.995232
2.59e-08	0.448873805298	0.269314	0.120888	0.574996	0.381375	0.250373626374	0.789807142857	0.943054489639	0.715906	0.33141	0.07328	0.942402	0.995158
2.6e-08	0.447934166902	0.269044	0.120514	0.57134	0.3809625	0.245538461538	0.788273809524	0.942115118956	0.717162	0.331316	0.07334	0.942856	0.995336
2.61e-08	0.446877184632	0.268924	0.120176	0.569536	0.3804875	0.247472527473	0.786076190476	0.941904323356	0.71857	0.332366	0.073164	0.943064	0.99528
2.62e-08	0.447995420653	0.269034	0.120526	0.570496	0.3801875	0.249758241758	0.785673809524	0.940989511384	0.717346	0.332166	0.074296	0.943698	0.99542
2.63e-08	0.441762511772	0.269706	0.119146	0.566252	0.37705	0.242549450549	0.782735714286	0.940674341264	0.718612	0.335066	0.074498	0.94382	0.995306
2.64e-08	0.441892263448	0.269138	0.11893	0.564832	0.37415	0.244571428571	0.782980952381	0.939960092095	0.719448	0.335488	0.074508	0.943832	0.995444
2.65e-08	0.439675510736	0.26873	0.118154	0.564612	0.372875	0.243428571429	0.782538095238	0.939014581734	0.71998	0.33613	0.074346	0.944562	0.995426
2.66e-08	0.441360259808	0.26789	0.118236	0.565448	0.3744125	0.249142857143	0.781904761905	0.939724737785	0.720256	0.335042	0.073594	0.944648	0.99549
2.67e-08	0.440953882244	0.267706	0.118046	0.562216	0.37365	0.248703296703	0.779907142857	0.939777948324	0.721992	0.335034	0.073576	0.944784	0.995538
2.68e-08	0.440342757161	0.267478	0.117782	0.5658	0.3733625	0.241142857143	0.781828571429	0.939546687132	0.720842	0.3349	0.07382	0.944962	0.995518
2.69e-08	0.437091855708	0.2689	0.117534	0.561188	0.3695	0.24	0.779711904762	0.93894704528	0.721794	0.337196	0.074478	0.945052	0.995572
2.7e-08	0.433212511747	0.268164	0.116172	0.557652	0.367	0.235516483516	0.779980952381	0.938597083653	0.723246	0.339318	0.074686	0.94511	0.995552
2.71e-08	0.43418043202	0.26758	0.116178	0.559104	0.36855	0.235692307692	0.779835714286	0.939370683039	0.723454	0.338324	0.074048	0.945026	0.995668
2.72e-08	0.429285394599	0.26812	0.1151	0.55482	0.3627	0.230681318681	0.777542857143	0.937676132003	0.725474	0.341274	0.07507	0.94601	0.995842
2.73e-08	0.429114441924	0.26887	0.115376	0.553232	0.362325	0.231384615385	0.774845238095	0.937045791763	0.726426	0.341472	0.076102	0.946346	0.99584
2.74e-08	0.427020857578	0.268104	0.114486	0.552528	0.3591625	0.227340659341	0.773692857143	0.937205423382	0.726674	0.341332	0.077176	0.946558	0.99574
2.75e-08	0.42339246532	0.26889	0.113846	0.54982	0.3565875	0.223912087912	0.77164047619	0.936523919161	0.727842	0.343826	0.078098	0.946738	0.995782
2.76e-08	0.423128795499	0.26841	0.113572	0.546696	0.3537125	0.224791208791	0.770261904762	0.935496546431	0.729172	0.34432	0.077222	0.947612	0.99593
2.77e-08	0.42154082653	0.268012	0.112978	0.548816	0.3542625	0.224791208791	0.7716	0.935373752878	0.728488	0.344876	0.07755	0.947716	0.99581
2.78e-08	0.420445134189	0.268054	0.112702	0.545208	0.356025	0.23032967033	0.770407142857	0.935115886416	0.729928	0.346016	0.076192	0.947876	0.995806
2.79e-08	0.418250325204	0.267524	0.111892	0.545172	0.3541	0.223384615385	0.770388095238	0.934874392428	0.73067	0.346992	0.077196	0.947634	0.995858
2.8e-08	0.416134167395	0.267606	0.11136	0.542012	0.3498	0.216791208791	0.768897619048	0.934542849834	0.731504	0.347828	0.07773	0.948074	0.995854
2.81e-08	0.41579002499	0.267308	0.111144	0.542528	0.34965	0.219692307692	0.766142857143	0.933540035815	0.732584	0.347882	0.078428	0.948976	0.995922
2.82e-08	0.418234756965	0.267204	0.111754	0.541424	0.351	0.222857142857	0.766895238095	0.933188027629	0.732788	0.346628	0.078208	0.948414	0.995974
2.83e-08	0.413857089413	0.2673	0.110624	0.540176	0.349325	0.21556043956	0.76535952381	0.933806088514	0.733944	0.349204	0.078854	0.948986	0.995886
2.84e-08	0.413787688442	0.267456	0.11067	0.541024	0.346525	0.214417582418	0.763776190476	0.933081606549	0.734208	0.349284	0.079688	0.94933	0.995994
2.85e-08	0.411703920027	0.26709	0.109962	0.538088	0.3436625	0.215032967033	0.763783333333	0.932277308775	0.734336	0.350372	0.079652	0.94958	0.996106
2.86e-08	0.410844629823	0.266602	0.109532	0.540172	0.3443125	0.215472527473	0.763757142857	0.932119723715	0.734926	0.349188	0.079404	0.949314	0.996146
2.87e-08	0.409572310604	0.266268	0.109056	0.5374	0.34315	0.215912087912	0.762461904762	0.931745203377	0.73519	0.34934	0.080148	0.949506	0.996148
2.88e-08	0.407224491325	0.26687	0.108676	0.53502	0.3387	0.209230769231	0.761333333333	0.931518035303	0.736896	0.35091	0.080432	0.949628	0.996198
2.89e-08	0.405725493719	0.267156	0.108392	0.533276	0.3399625	0.214769230769	0.762273809524	0.93108007163	0.736352	0.351784	0.080298	0.949648	0.996236
2.9e-08	0.402760951825	0.267444	0.107716	0.530956	0.3375375	0.212307692308	0.760197619048	0.930797646457	0.738096	0.35344	0.081056	0.950072	0.996422
2.91e-08	0.403354674454	0.26709	0.107732	0.53244	0.3392	0.208087912088	0.760264285714	0.93097365055	0.738032	0.353628	0.080646	0.950106	0.996342
2.92e-08	0.401074286057	0.266968	0.107074	0.528176	0.336925	0.206681318681	0.7575	0.931143514965	0.739756	0.355386	0.081002	0.950554	0.99628
2.93e-08	0.401165796315	0.266942	0.107088	0.52858	0.336925	0.206593406593	0.756945238095	0.929886927603	0.740068	0.354636	0.081006	0.950974	0.996372
2.94e-08	0.399272045028	0.2665	0.106406	0.524744	0.3338125	0.209318681319	0.754769047619	0.929878741366	0.741478	0.356522	0.081436	0.95131	0.9965
2.95e-08	0.397462986217	0.265982	0.105718	0.523092	0.334175	0.203516483516	0.754483333333	0.929727295984	0.740768	0.35782	0.080962	0.951502	0.99658
2.96e-08	0.39886655277	0.265738	0.105994	0.523316	0.3356375	0.202901098901	0.754111904762	0.929301611665	0.742272	0.356884	0.08171	0.951324	0.99655
2.97e-08	0.395741705573	0.266022	0.105276	0.520116	0.3324375	0.197714285714	0.752004761905	0.929704783832	0.743474	0.359732	0.082062	0.951614	0.996482
2.98e-08	0.391484506366	0.266432	0.104304	0.51832	0.3269875	0.194197802198	0.750235714286	0.928126886672	0.745388	0.362008	0.083142	0.952088	0.996548
2.99e-08	0.391741952955	0.265874	0.104154	0.518916	0.3252375	0.194197802198	0.750445238095	0.928202609363	0.744382	0.3615	0.083564	0.951936	0.99646
3e-08	0.392669445451	0.264864	0.104004	0.51916	0.326675	0.197098901099	0.749980952381	0.928069583014	0.744118	0.35939	0.083106	0.952156	0.99651
3.01e-08	0.39330980327	0.264626	0.10408	0.518236	0.3280875	0.195516483516	0.749357142857	0.926405730366	0.744846	0.35988	0.083134	0.953024	0.996484
3.02e-08	0.389341267749	0.26551	0.103374	0.516028	0.327275	0.195164835165	0.747773809524	0.927275518035	0.746748	0.361204	0.083232	0.952728	0.996506
3.03e-08	0.387892647436	0.264996	0.10279	0.515356	0.3268875	0.193582417582	0.747869047619	0.92623586595	0.746226	0.361562	0.084078	0.953142	0.99658
3.04e-08	0.38527738318	0.266094	0.10252	0.514916	0.3247875	0.19578021978	0.746716666667	0.926438475313	0.746622	0.363204	0.084522	0.953054	0.996516
3.05e-08	0.384726895806	0.266272	0.102442	0.511836	0.3227375	0.192175824176	0.745054761905	0.925556408289	0.74842	0.364716	0.08564	0.953324	0.996432
3.06e-08	0.379817105648	0.266602	0.10126	0.509004	0.3188375	0.185406593407	0.743469047619	0.924688667178	0.748938	0.36716	0.086284	0.953884	0.99647
3.07e-08	0.380890062201	0.265914	0.101284	0.50798	0.3186125	0.186637362637	0.741914285714	0.924942440522	0.74981	0.366714	0.086548	0.953934	0.996596
3.08e-08	0.378834967529	0.265778	0.100686	0.508152	0.3155125	0.189538461538	0.740666666667	0.924365310821	0.750448	0.367324	0.08619	0.954122	0.996564
3.09e-08	0.375305228518	0.266194	0.099904	0.503228	0.3107125	0.182857142857	0.739464285714	0.924545408033	0.752496	0.369104	0.088466	0.954334	0.996466
3.1e-08	0.373138473548	0.266448	0.099422	0.501936	0.310125	0.187076923077	0.738526190476	0.923900741878	0.752984	0.37115	0.087528	0.954412	0.996502
3.11e-08	0.372362662977	0.265988	0.099044	0.500848	0.3106125	0.178725274725	0.736530952381	0.923202865183	0.753422	0.371704	0.087706	0.95487	0.99669
3.12e-08	0.371463834975	0.265754	0.098718	0.499904	0.308075	0.185406593407	0.736319047619	0.922437452034	0.75378	0.372302	0.088164	0.954972	0.996792
3.13e-08	0.369219185302	0.26562	0.098072	0.497568	0.306175	0.177318681319	0.736314285714	0.922535686876	0.754098	0.373368	0.088998	0.955012	0.996684
3.14e-08	0.369799575429	0.264738	0.0979	0.498412	0.3079125	0.178021978022	0.735747619048	0.922987976465	0.7545	0.37303	0.089318	0.95502	0.996596
3.15e-08	0.368007473763	0.265462	0.097692	0.497152	0.3079625	0.181098901099	0.735888095238	0.922126375032	0.754616	0.374402	0.088776	0.955432	0.996608
3.16e-08	0.365569262671	0.266204	0.097316	0.496308	0.3018	0.173978021978	0.734552380952	0.920906625735	0.755916	0.374878	0.09029	0.955818	0.996728
3.17e-08	0.365519896142	0.264976	0.096854	0.496876	0.303575	0.177846153846	0.734576190476	0.921432591456	0.755246	0.37409	0.089976	0.955556	0.996792
3.18e-08	0.363402722298	0.265364	0.096434	0.494916	0.3012	0.176967032967	0.734064285714	0.92089434638	0.756114	0.375488	0.090324	0.956092	0.996808
3.19e-08	0.362842883354	0.264886	0.096112	0.492828	0.3023	0.178901098901	0.73174047619	0.920425684318	0.756572	0.376682	0.090308	0.956198	0.996808
3.2e-08	0.364615874556	0.263768	0.096174	0.493556	0.303725	0.17767032967	0.730692857143	0.919099513942	0.757418	0.375698	0.090514	0.956942	0.996746
3.21e-08	0.362201748883	0.264626	0.095848	0.490236	0.3000875	0.17810989011	0.729871428571	0.919875159887	0.758612	0.376646	0.090608	0.956872	0.996738
3.22e-08	0.360416083095	0.264178	0.095214	0.491016	0.2964	0.164483516484	0.730157142857	0.919320542338	0.758432	0.377588	0.092682	0.957142	0.99685
3.23e-08	0.358057541992	0.264572	0.094732	0.487236	0.2939375	0.168703296703	0.726233333333	0.918720900486	0.760502	0.37982	0.092324	0.95735	0.996724
3.24e-08	0.354534443603	0.2642	0.093668	0.485128	0.2917125	0.160527472527	0.726883333333	0.918272704016	0.7614	0.381478	0.093434	0.95745	0.99694
3.25e-08	0.354131840702	0.26441	0.093636	0.485124	0.28925	0.165626373626	0.726335714286	0.917873624968	0.76181	0.382068	0.09335	0.957606	0.997008
3.26e-08	0.353285488494	0.264466	0.093432	0.483848	0.289925	0.170725274725	0.724476190476	0.917693527756	0.762668	0.382776	0.093442	0.958022	0.996928
3.27e-08	0.350046995331	0.263856	0.092362	0.482188	0.2850875	0.169846153846	0.726021428571	0.918266564339	0.76213	0.383726	0.094464	0.957564	0.997
3.28e-08	0.350021952069	0.264212	0.09248	0.479804	0.28785	0.162989010989	0.723073809524	0.917863392172	0.764354	0.384506	0.094454	0.957772	0.996996
3.29e-08	0.347916824197	0.2645	0.092024	0.479984	0.2872375	0.163868131868	0.721021428571	0.918006651317	0.765502	0.385354	0.094428	0.95805	0.99712
3.3e-08	0.347645261789	0.264488	0.091948	0.479768	0.2860375	0.163252747253	0.720276190476	0.916745970837	0.764608	0.385524	0.09534	0.958704	0.997128
3.31e-08	0.343529251947	0.265008	0.091038	0.474896	0.28245	0.159736263736	0.719304761905	0.916778715784	0.765712	0.38804	0.096192	0.958286	0.997144
3.32e-08	0.344049624867	0.264706	0.091072	0.475396	0.2841125	0.162197802198	0.718947619048	0.915270401637	0.766422	0.387996	0.09486	0.958992	0.99717
3.33e-08	0.344149548567	0.264048	0.090872	0.47494	0.283775	0.164043956044	0.71885	0.915161933998	0.767066	0.388478	0.094936	0.959024	0.997086
3.34e-08	0.342795900901	0.264058	0.090518	0.47306	0.2821	0.16378021978	0.718919047619	0.91560603735	0.766624	0.389148	0.095324	0.95894	0.99708
3.35e-08	0.342841969502	0.26362	0.09038	0.472932	0.281825	0.16378021978	0.717152380952	0.914212330519	0.767282	0.389786	0.095868	0.959588	0.997158
3.36e-08	0.341095900789	0.264002	0.09005	0.471308	0.279675	0.162637362637	0.714497619048	0.913174724994	0.768828	0.390032	0.09642	0.959938	0.997168
3.37e-08	0.342181926052	0.262942	0.089974	0.470444	0.27995	0.160703296703	0.71595	0.912693783576	0.768012	0.390136	0.09614	0.959512	0.997164
3.38e-08	0.341897127894	0.262734	0.089828	0.471416	0.2820125	0.164835164835	0.713364285714	0.913811204912	0.768908	0.390022	0.09595	0.95978	0.997132
3.39e-08	0.340138989826	0.264192	0.089862	0.46904	0.2801625	0.162989010989	0.712971428571	0.913995395242	0.76969	0.391524	0.097028	0.960102	0.997076
3.4e-08	0.338973516981	0.263112	0.089188	0.467772	0.276825	0.163340659341	0.7117	0.91255257099	0.770362	0.391352	0.097334	0.960528	0.997194
3.41e-08	0.336072983053	0.263294	0.088486	0.466488	0.27515	0.158945054945	0.71129047619	0.914083397288	0.770654	0.393204	0.09844	0.960352	0.997194
3.42e-08	0.335070408606	0.262894	0.088088	0.463788	0.276075	0.158417582418	0.70790952381	0.913070350473	0.772112	0.394708	0.098096	0.960796	0.99721
3.43e-08	0.333966394374	0.262218	0.087572	0.46392	0.2759	0.157010989011	0.707071428571	0.909163468918	0.773242	0.394874	0.097618	0.961876	0.997316
3.44e-08	0.329487091953	0.263634	0.086864	0.458968	0.270425	0.154373626374	0.705033333333	0.908811460732	0.7745	0.398088	0.099604	0.961836	0.997244
3.45e-08	0.32826343207	0.26299	0.08633	0.459088	0.267975	0.151120879121	0.704426190476	0.908803274495	0.77488	0.398494	0.099772	0.961822	0.99733
3.46e-08	0.326928930148	0.26284	0.08593	0.458684	0.265075	0.150417582418	0.704121428571	0.910528523919	0.775036	0.398724	0.0999	0.961364	0.997292
3.47e-08	0.326606802059	0.263038	0.08591	0.45834	0.265575	0.141010989011	0.705183333333	0.909095932464	0.774832	0.398948	0.100368	0.961584	0.997332
3.48e-08	0.32474894473	0.262492	0.085244	0.456432	0.263475	0.145318681319	0.70459047619	0.909224865695	0.775512	0.400672	0.10166	0.96179	0.997344
3.49e-08	0.323589146756	0.262926	0.08508	0.453836	0.2647875	0.144615384615	0.70260952381	0.908610897928	0.777216	0.401458	0.10133	0.961958	0.997332
3.5e-08	0.324927772653	0.262366	0.08525	0.454288	0.2647375	0.146285714286	0.701426190476	0.908389869532	0.77782	0.400398	0.10103	0.96208	0.997394
3.51e-08	0.325726870899	0.261532	0.085188	0.454832	0.2642	0.144263736264	0.702328571429	0.90786799693	0.777084	0.399898	0.101146	0.962022	0.997398
3.52e-08	0.323453509857	0.261948	0.084728	0.453288	0.2639125	0.145142857143	0.698804761905	0.907344077769	0.779152	0.401194	0.101218	0.962674	0.99746
3.53e-08	0.321363038625	0.261592	0.084066	0.451708	0.2630375	0.144175824176	0.6955	0.90528933231	0.78092	0.402162	0.10156	0.96367	0.997406
3.54e-08	0.321380502279	0.261528	0.08405	0.4506	0.2605	0.144087912088	0.695497619048	0.906805832694	0.780844	0.403204	0.10161	0.963242	0.997414
3.55e-08	0.319034236663	0.261182	0.083326	0.450452	0.260175	0.143736263736	0.6953	0.905309797902	0.780986	0.403594	0.10269	0.963514	0.997532
3.56e-08	0.317034374642	0.26153	0.082914	0.447156	0.2552	0.142857142857	0.694669047619	0.905307751343	0.781322	0.406576	0.103798	0.963536	0.997606
3.57e-08	0.317730822232	0.26124	0.083004	0.446448	0.2568375	0.142681318681	0.693473809524	0.904828856485	0.7818	0.405448	0.102988	0.963632	0.997596
3.58e-08	0.317103782899	0.261334	0.08287	0.445756	0.2574625	0.140835164835	0.691864285714	0.904190330008	0.782756	0.407512	0.102808	0.963844	0.997608
3.59e-08	0.316733816814	0.26061	0.082544	0.444728	0.2572875	0.144703296703	0.692445238095	0.904159631619	0.782348	0.405894	0.102804	0.963866	0.9976
3.6e-08	0.312004823912	0.262028	0.081754	0.44152	0.251675	0.146725274725	0.691233333333	0.902931696086	0.783296	0.408984	0.105186	0.964288	0.997668
3.61e-08	0.311113663336	0.26121	0.081266	0.43974	0.2512125	0.148835164835	0.687942857143	0.901615758506	0.78553	0.409286	0.104486	0.964596	0.997704
3.62e-08	0.309776135357	0.261944	0.081144	0.436736	0.2524125	0.14443956044	0.689419047619	0.902086467127	0.785292	0.411464	0.104704	0.964254	0.997694
3.63e-08	0.30821529745	0.26122	0.080512	0.439036	0.2485125	0.143208791209	0.688285714286	0.902111025838	0.785756	0.410908	0.105098	0.964712	0.99766
3.64e-08	0.307134293939	0.261918	0.080444	0.435616	0.2493875	0.141010989011	0.685335714286	0.901241238168	0.787598	0.412572	0.106104	0.9652	0.997668
3.65e-08	0.30424231324	0.262074	0.079734	0.433432	0.2486625	0.137142857143	0.686766666667	0.900901509337	0.78777	0.414708	0.10634	0.964884	0.99774
3.66e-08	0.304082428804	0.261462	0.079506	0.43464	0.248975	0.132659340659	0.68530952381	0.900621130724	0.788254	0.413648	0.106458	0.96539	0.997694
3.67e-08	0.303216849364	0.262182	0.079498	0.434048	0.2466875	0.134593406593	0.684019047619	0.900574059862	0.78869	0.414942	0.10615	0.965452	0.99774
3.68e-08	0.303943090986	0.26147	0.079472	0.43168	0.2484	0.133538461538	0.682166666667	0.899878229726	0.78933	0.415574	0.106992	0.965764	0.997748
3.69e-08	0.301904980491	0.26142	0.078924	0.429112	0.2447625	0.137318681319	0.6815	0.898705551292	0.790652	0.417196	0.108508	0.96587	0.997754
3.7e-08	0.301286510369	0.261638	0.078828	0.429028	0.24465	0.145230769231	0.68050952381	0.898265541059	0.791132	0.417374	0.10711	0.966224	0.997778
3.71e-08	0.300752109342	0.26193	0.078776	0.427988	0.2461875	0.141098901099	0.678811904762	0.897966743413	0.79171	0.41815	0.10697	0.96655	0.997826
3.72e-08	0.301168827179	0.260432	0.078434	0.426668	0.2448625	0.138637362637	0.67884047619	0.898419033001	0.791402	0.418866	0.106976	0.9662	0.997754
3.73e-08	0.296552828908	0.262186	0.077752	0.423376	0.2407	0.133978021978	0.677204761905	0.898167306216	0.792706	0.420726	0.108298	0.966324	0.997762
3.74e-08	0.294959847036	0.2615	0.077132	0.422008	0.2389	0.127912087912	0.67634047619	0.898042466104	0.793308	0.422044	0.10993	0.966226	0.99781
3.75e-08	0.293749331867	0.261924	0.07694	0.42114	0.2375625	0.12756043956	0.674423809524	0.895594781274	0.794314	0.422518	0.109656	0.96709	0.997842
3.76e-08	0.294781533831	0.260498	0.07679	0.422368	0.23825	0.132923076923	0.674333333333	0.896292657969	0.794702	0.421762	0.10903	0.966892	0.997824
3.77e-08	0.294235538935	0.260458	0.076636	0.421252	0.236675	0.128703296703	0.676573809524	0.895381939115	0.793386	0.422774	0.11089	0.96707	0.9979
3.78e-08	0.289246957734	0.261154	0.075538	0.419028	0.232325	0.126241758242	0.674633333333	0.895328728575	0.794806	0.425182	0.112522	0.967126	0.997904
3.79e-08	0.288507750301	0.260506	0.075158	0.418512	0.2303125	0.125186813187	0.672007142857	0.894250191865	0.796074	0.425866	0.112622	0.967636	0.997856
3.8e-08	0.286548001167	0.260452	0.074632	0.418448	0.230325	0.121318681319	0.671704761905	0.894802762855	0.79644	0.425722	0.112438	0.96744	0.997898
3.81e-08	0.285800877758	0.260664	0.074498	0.417224	0.23175	0.124483516484	0.669969047619	0.893795855718	0.798072	0.426544	0.112154	0.967926	0.997912
3.82e-08	0.284446764092	0.260576	0.07412	0.414144	0.2297375	0.120175824176	0.667971428571	0.893208493221	0.798636	0.428382	0.113462	0.967906	0.997956
3.83e-08	0.28593771669	0.259588	0.074226	0.415084	0.2304125	0.12210989011	0.669152380952	0.892662061908	0.798124	0.427598	0.113218	0.968246	0.997986
3.84e-08	0.283520651219	0.259452	0.07356	0.413052	0.2280875	0.121230769231	0.670242857143	0.892752110514	0.797666	0.428438	0.113846	0.967984	0.997926
3.85e-08	0.282851637765	0.2595	0.0734	0.413384	0.22835	0.12	0.669219047619	0.892389869532	0.79823	0.42799	0.11411	0.967926	0.998004
3.86e-08	0.28185836619	0.259712	0.073202	0.411	0.22745	0.115956043956	0.667011904762	0.891601944231	0.799546	0.430258	0.114004	0.968196	0.998024
3.87e-08	0.278208666108	0.260186	0.072386	0.408616	0.2236875	0.121318681319	0.664314285714	0.89263136352	0.801512	0.432946	0.115106	0.968216	0.99788
3.88e-08	0.276443230134	0.260596	0.07204	0.406736	0.2204	0.115604395604	0.663357142857	0.890779227424	0.802416	0.433736	0.116578	0.968744	0.998056
3.89e-08	0.2794996611	0.259664	0.072576	0.408276	0.2243875	0.118857142857	0.662428571429	0.889712970069	0.801702	0.432112	0.11545	0.969118	0.99806
3.9e-08	0.279088032154	0.259746	0.072492	0.405748	0.223225	0.113054945055	0.661514285714	0.888855461755	0.80254	0.433446	0.116628	0.969306	0.997952
3.91e-08	0.278201348911	0.259172	0.072102	0.404316	0.221725	0.114197802198	0.659616666667	0.889317984139	0.803776	0.434368	0.117106	0.96928	0.997936
3.92e-08	0.273794937002	0.25953	0.071058	0.401876	0.2188375	0.110945054945	0.660045238095	0.890308518803	0.803758	0.436242	0.11847	0.968802	0.998002
3.93e-08	0.274326753231	0.258152	0.070818	0.40246	0.2213875	0.113318681319	0.659133333333	0.891047326682	0.804494	0.43561	0.117416	0.968646	0.998022
3.94e-08	0.272823483971	0.2589	0.070634	0.40112	0.2204125	0.112263736264	0.657642857143	0.889524686621	0.80554	0.436148	0.117568	0.969246	0.99809
3.95e-08	0.271047006074	0.259158	0.070244	0.400476	0.2166375	0.107164835165	0.65554047619	0.886397544129	0.806136	0.436882	0.119682	0.969922	0.9982
3.96e-08	0.269867230353	0.259246	0.069962	0.398188	0.2176375	0.113230769231	0.654852380952	0.886452801228	0.806388	0.438534	0.118446	0.96999	0.998156
3.97e-08	0.273904882552	0.258922	0.07092	0.400808	0.2189	0.116483516484	0.655216666667	0.886690202098	0.806302	0.437304	0.118146	0.969996	0.998164
3.98e-08	0.27170260269	0.258886	0.07034	0.397812	0.2173875	0.118945054945	0.654178571429	0.887050396521	0.80724	0.439424	0.118402	0.969998	0.998136
3.99e-08	0.2734928599	0.2591	0.070862	0.398332	0.220625	0.120967032967	0.653623809524	0.885879764646	0.807062	0.438666	0.117336	0.970314	0.998236
4e-08	0.269137960371	0.258596	0.069598	0.395884	0.2153875	0.112879120879	0.652438095238	0.885871578409	0.807568	0.441188	0.118804	0.970358	0.998206
4.01e-08	0.268349952498	0.258938	0.069486	0.394556	0.214575	0.114021978022	0.65305	0.886319774878	0.807956	0.44177	0.118846	0.969992	0.998122
4.02e-08	0.267092478613	0.25833	0.068998	0.393356	0.2141	0.113230769231	0.650780952381	0.884600665132	0.8093	0.442704	0.118672	0.970644	0.998154
4.03e-08	0.265190709236	0.25746	0.068276	0.39354	0.211925	0.112263736264	0.651023809524	0.884862624712	0.80881	0.44257	0.11989	0.970578	0.998212
4.04e-08	0.26308926936	0.257692	0.067796	0.390616	0.209975	0.111296703297	0.650223809524	0.884917881811	0.809662	0.444666	0.121746	0.970338	0.99829
